filename,text
it_ticket_001.txt,"﻿IT TICKET #1 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_002.txt,"﻿IT TICKET #2 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_003.txt,"﻿IT TICKET #3 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_004.txt,"﻿IT TICKET #4 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_005.txt,"﻿IT TICKET #5 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_006.txt,"﻿IT TICKET #6 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_007.txt,"﻿IT TICKET #7 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_008.txt,"﻿IT TICKET #8 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_009.txt,"﻿IT TICKET #9 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_010.txt,"﻿IT TICKET #10 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_011.txt,"﻿IT TICKET #11 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_012.txt,"﻿IT TICKET #12 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_013.txt,"﻿IT TICKET #13 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_014.txt,"﻿IT TICKET #14 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_015.txt,"﻿IT TICKET #15 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_016.txt,"﻿IT TICKET #16 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_017.txt,"﻿IT TICKET #17 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_018.txt,"﻿IT TICKET #18 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_019.txt,"﻿IT TICKET #19 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_020.txt,"﻿IT TICKET #20 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_021.txt,"﻿IT TICKET #21 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_022.txt,"﻿IT TICKET #22 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_023.txt,"﻿IT TICKET #23 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_024.txt,"﻿IT TICKET #24 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_025.txt,"﻿IT TICKET #25 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_026.txt,"﻿IT TICKET #26 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_027.txt,"﻿IT TICKET #27 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_028.txt,"﻿IT TICKET #28 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_029.txt,"﻿IT TICKET #29 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_030.txt,"﻿IT TICKET #30 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_031.txt,"﻿IT TICKET #31 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_032.txt,"﻿IT TICKET #32 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_033.txt,"﻿IT TICKET #33 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_034.txt,"﻿IT TICKET #34 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_035.txt,"﻿IT TICKET #35 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_036.txt,"﻿IT TICKET #36 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_037.txt,"﻿IT TICKET #37 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_038.txt,"﻿IT TICKET #38 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_039.txt,"﻿IT TICKET #39 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_040.txt,"﻿IT TICKET #40 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_041.txt,"﻿IT TICKET #41 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_042.txt,"﻿IT TICKET #42 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_043.txt,"﻿IT TICKET #43 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_044.txt,"﻿IT TICKET #44 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_045.txt,"﻿IT TICKET #45 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_046.txt,"﻿IT TICKET #46 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_047.txt,"﻿IT TICKET #47 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_048.txt,"﻿IT TICKET #48 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_049.txt,"﻿IT TICKET #49 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_050.txt,"﻿IT TICKET #50 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_051.txt,"﻿IT TICKET #51 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_052.txt,"﻿IT TICKET #52 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_053.txt,"﻿IT TICKET #53 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_054.txt,"﻿IT TICKET #54 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_055.txt,"﻿IT TICKET #55 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_056.txt,"﻿IT TICKET #56 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_057.txt,"﻿IT TICKET #57 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_058.txt,"﻿IT TICKET #58 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_059.txt,"﻿IT TICKET #59 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_060.txt,"﻿IT TICKET #60 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_061.txt,"﻿IT TICKET #61 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_062.txt,"﻿IT TICKET #62 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_063.txt,"﻿IT TICKET #63 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_064.txt,"﻿IT TICKET #64 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_065.txt,"﻿IT TICKET #65 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_066.txt,"﻿IT TICKET #66 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_067.txt,"﻿IT TICKET #67 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_068.txt,"﻿IT TICKET #68 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_069.txt,"﻿IT TICKET #69 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
it_ticket_070.txt,"﻿IT TICKET #70 
Type: System Update
Priority: High
Description: Software patch and security update required.
Status: Scheduled for deployment
Assigned to: IT Department"
